dataset_id,gesture,ax,ay,az,gx,gy,gz
1,throwing,-0.0938,0.3525,1.0737,-5.3253,-2.1362,15.2969
1,throwing,-0.0908,0.3562,1.0686,-5.1956,-2.1515,15.4114
1,throwing,-0.0881,0.3486,1.0649,-5.0735,-2.3499,15.4572
1,throwing,-0.0852,0.3486,1.0681,-5.0354,-2.6398,15.5487
1,throwing,-0.0835,0.3484,1.0688,-4.8599,-2.6093,15.5640
1,throwing,-0.0850,0.3508,1.0610,-4.7379,-2.5177,15.7852
1,throwing,-0.0864,0.3521,1.0681,-4.6539,-2.6703,15.9302
1,throwing,-0.0842,0.3533,1.0752,-4.6158,-2.7847,15.9225
1,throwing,-0.0835,0.3513,1.0745,-4.5013,-2.9297,15.9073
1,throwing,-0.0881,0.3499,1.0740,-4.2267,-3.0594,16.0446
1,throwing,-0.0862,0.3462,1.0684,-4.0817,-3.0899,16.0980
1,throwing,-0.0906,0.3459,1.0723,-4.0436,-3.1204,16.1285
1,throwing,-0.0896,0.3467,1.0730,-3.8681,-3.1281,16.0599
1,throwing,-0.0879,0.3494,1.0598,-3.8376,-3.2349,16.1972
1,throwing,-0.0872,0.3481,1.0613,-3.8681,-3.2883,16.2964
1,throwing,-0.0872,0.3547,1.0720,-3.7994,-3.3951,16.2659
1,throwing,-0.0833,0.3467,1.0625,-3.5629,-3.2806,16.2048
1,throwing,-0.0859,0.3481,1.0652,-3.5858,-3.1662,16.2735
1,throwing,-0.0850,0.3516,1.0696,-3.5706,-3.2425,16.2201
1,throwing,-0.0837,0.3538,1.0596,-3.6087,-3.1891,16.2888
1,throwing,-0.0847,0.3591,1.0588,-3.9139,-3.0060,16.3803
1,throwing,-0.0815,0.3606,1.0613,-3.8452,-2.9373,16.3956
1,throwing,-0.0818,0.3665,1.0496,-3.8223,-2.8915,16.5024
1,throwing,-0.0828,0.3682,1.0469,-3.8223,-2.8992,16.7389
1,throwing,-0.0764,0.3643,1.0466,-3.7689,-2.6550,16.9373
1,throwing,-0.0886,0.3662,1.0442,-3.8376,-2.3956,17.0364
1,throwing,-0.0903,0.3682,1.0466,-3.7613,-2.2736,17.0746
1,throwing,-0.0879,0.3706,1.0459,-3.8376,-2.0752,17.0898
1,throwing,-0.0974,0.3682,1.0471,-3.9215,-1.9531,17.2272
1,throwing,-0.0930,0.3684,1.0388,-4.0436,-1.7319,17.4713
1,throwing,-0.0984,0.3630,1.0396,-4.0512,-1.5717,17.5171
1,throwing,-0.0974,0.3630,1.0437,-4.1046,-1.4114,17.6620
1,throwing,-0.1035,0.3633,1.0381,-4.0588,-1.2894,17.6697
1,throwing,-0.0991,0.3618,1.0388,-4.1122,-1.1520,17.7002
1,throwing,-0.1033,0.3618,1.0361,-4.2419,-0.9003,17.8375
1,throwing,-0.1047,0.3687,1.0334,-4.4174,-0.7248,17.9901
1,throwing,-0.1052,0.3667,1.0293,-4.4861,-0.5493,18.1732
1,throwing,-0.1052,0.3635,1.0330,-4.7607,-0.3891,18.3182
1,throwing,-0.1074,0.3708,1.0334,-4.7455,-0.1221,18.6157
1,throwing,-0.1111,0.3762,1.0322,-4.6997,0.2213,18.7531
1,throwing,-0.1033,0.3755,1.0361,-4.6692,0.4959,18.8065
1,throwing,-0.1116,0.3767,1.0408,-4.7684,0.8774,18.7912
1,throwing,-0.1155,0.3792,1.0361,-4.7684,1.1444,19.1879
1,throwing,-0.1182,0.3784,1.0320,-4.8447,1.1520,19.1803
1,throwing,-0.1189,0.3782,1.0366,-4.8599,1.2894,19.3710
1,throwing,-0.1172,0.3850,1.0349,-4.7455,1.5564,19.6762
1,throwing,-0.1240,0.3877,1.0332,-4.7073,1.8616,19.9280
1,throwing,-0.1284,0.3850,1.0400,-4.7607,2.1286,20.0958
1,throwing,-0.1296,0.3853,1.0383,-4.8981,2.2202,20.3018
1,throwing,-0.1282,0.3892,1.0374,-4.9438,2.2507,20.5612
1,throwing,-0.1267,0.3840,1.0427,-4.8447,2.2354,20.7901
1,throwing,-0.1306,0.3806,1.0432,-4.8294,2.4033,20.9808
1,throwing,-0.1328,0.3843,1.0396,-4.9133,2.5177,21.1334
1,throwing,-0.1262,0.3843,1.0398,-4.8141,2.7084,21.2250
1,throwing,-0.1362,0.3879,1.0327,-4.8447,2.7924,21.5149
1,throwing,-0.1340,0.3953,1.0334,-4.9515,2.7161,21.8124
1,throwing,-0.1323,0.3918,1.0359,-4.8981,2.7847,21.9345
1,throwing,-0.1406,0.3892,1.0393,-4.7150,3.1052,22.2168
1,throwing,-0.1401,0.3953,1.0305,-4.8218,3.2654,22.5143
1,throwing,-0.1450,0.3979,1.0352,-4.7531,3.3875,22.6898
1,throwing,-0.1460,0.3972,1.0432,-4.7760,3.4790,22.8653
1,throwing,-0.1479,0.3979,1.0403,-4.8141,3.6697,23.1171
1,throwing,-0.1455,0.3999,1.0422,-4.7760,3.7537,23.3459
1,throwing,-0.1489,0.4028,1.0383,-4.7836,3.6469,23.4833
1,throwing,-0.1501,0.4021,1.0364,-4.6387,3.6545,23.9334
1,throwing,-0.1538,0.4067,1.0493,-4.5242,3.8528,24.2157
1,throwing,-0.1543,0.4072,1.0520,-4.4098,3.7613,24.4141
1,throwing,-0.1558,0.4102,1.0464,-4.3640,3.4790,24.7498
1,throwing,-0.1541,0.4097,1.0486,-4.2725,3.5172,25.0549
1,throwing,-0.1519,0.4146,1.0493,-4.2419,3.6316,25.3983
1,throwing,-0.1628,0.4194,1.0466,-4.3259,3.4103,25.6882
1,throwing,-0.1660,0.4155,1.0559,-4.1580,3.1433,26.1002
1,throwing,-0.1729,0.4199,1.0535,-4.0588,3.1052,26.3901
1,throwing,-0.1750,0.4243,1.0483,-3.9368,2.9755,26.6724
1,throwing,-0.1787,0.4199,1.0496,-3.8528,2.9755,26.9547
1,throwing,-0.1702,0.4250,1.0630,-3.8452,2.8992,27.2675
1,throwing,-0.1663,0.4255,1.0579,-3.7842,2.8839,27.6184
1,throwing,-0.1692,0.4233,1.0452,-3.7003,2.6169,27.9770
1,throwing,-0.1665,0.4221,1.0503,-3.6087,2.5940,28.3279
1,throwing,-0.1682,0.4280,1.0500,-3.5934,2.6245,28.7094
1,throwing,-0.1699,0.4297,1.0540,-3.5095,2.5635,29.0070
1,throwing,-0.1733,0.4333,1.0498,-3.5934,2.6016,29.3198
1,throwing,-0.1743,0.4338,1.0442,-3.6697,2.3193,29.7012
1,throwing,-0.1716,0.4336,1.0557,-3.6011,2.0370,30.0522
1,throwing,-0.1799,0.4312,1.0591,-3.5400,1.9073,30.3345
1,throwing,-0.1895,0.4316,1.0608,-3.5629,1.9836,30.6320
1,throwing,-0.1799,0.4294,1.0645,-3.4866,1.8997,31.0669
1,throwing,-0.1846,0.4304,1.0620,-3.3798,1.9379,31.3721
1,throwing,-0.1836,0.4294,1.0557,-3.5553,1.8997,31.8146
1,throwing,-0.1853,0.4290,1.0532,-3.6392,1.8463,31.9977
1,throwing,-0.1882,0.4272,1.0476,-3.6621,1.6937,32.2113
1,throwing,-0.1851,0.4294,1.0530,-3.7003,1.7166,32.5851
1,throwing,-0.1821,0.4319,1.0645,-3.7842,1.4877,32.9666
1,throwing,-0.1855,0.4297,1.0588,-3.9902,1.3962,33.3710
1,throwing,-0.1880,0.4316,1.0613,-3.8986,1.2665,33.7601
1,throwing,-0.1899,0.4341,1.0620,-3.6774,1.3580,33.9432
1,throwing,-0.1938,0.4363,1.0547,-3.5477,1.4038,34.1873
1,throwing,-0.1851,0.4380,1.0627,-3.6621,1.2360,34.6146
1,throwing,-0.1885,0.4434,1.0588,-3.8757,1.3275,35.0952
1,throwing,-0.1919,0.4419,1.0591,-4.0131,1.3199,35.4309
1,throwing,-0.1963,0.4370,1.0610,-4.0970,1.1215,35.7437
1,throwing,-0.1904,0.4365,1.0652,-4.0131,1.1292,36.1481
1,throwing,-0.1926,0.4417,1.0657,-4.0894,1.1292,36.6745
1,throwing,-0.1960,0.4441,1.0642,-4.4098,1.0300,36.9186
1,throwing,-0.1970,0.4421,1.0652,-4.3716,1.1292,37.2543
1,throwing,-0.1987,0.4397,1.0679,-4.3793,1.1444,37.6511
1,throwing,-0.1978,0.4419,1.0657,-4.3945,1.0071,38.0249
1,throwing,-0.2000,0.4412,1.0566,-4.4937,0.8163,38.3682
1,throwing,-0.2009,0.4458,1.0620,-4.5929,0.7477,38.6734
1,throwing,-0.2034,0.4482,1.0645,-4.5090,0.8316,39.1693
1,throwing,-0.2046,0.4485,1.0635,-4.5471,0.8011,39.6729
1,throwing,-0.2061,0.4463,1.0693,-4.6005,0.6866,40.1230
1,throwing,-0.2051,0.4463,1.0820,-4.7379,0.5646,40.5731
1,throwing,-0.2063,0.4451,1.0798,-4.8599,0.5417,40.9088
1,throwing,-0.2009,0.4475,1.0737,-4.8218,0.3738,41.3055
1,throwing,-0.2000,0.4507,1.0835,-4.5929,0.1450,41.5955
1,throwing,-0.2068,0.4434,1.0806,-4.5700,-0.0763,41.9388
1,throwing,-0.2097,0.4446,1.0742,-4.7226,-0.1831,42.3279
1,throwing,-0.2141,0.4424,1.0728,-4.6997,-0.2975,42.7628
1,throwing,-0.2065,0.4438,1.0759,-4.5242,-0.5951,43.1061
1,throwing,-0.2065,0.4475,1.0776,-4.3716,-0.6866,43.5867
1,throwing,-0.2019,0.4446,1.0742,-4.4708,-0.8163,44.0445
1,throwing,-0.2078,0.4453,1.0764,-4.4022,-1.1444,44.3726
1,throwing,-0.2075,0.4468,1.0710,-4.0970,-1.4343,44.6396
1,throwing,-0.2100,0.4431,1.0723,-3.8300,-1.6937,45.2576
1,throwing,-0.2144,0.4404,1.0774,-3.8300,-1.9379,45.6390
1,throwing,-0.2153,0.4434,1.0759,-3.9368,-2.2659,46.1273
1,throwing,-0.2141,0.4478,1.0767,-3.8910,-2.4414,46.4706
1,throwing,-0.2122,0.4468,1.0706,-3.7155,-2.5864,46.8140
1,throwing,-0.2175,0.4465,1.0737,-3.5706,-2.9526,47.1878
1,throwing,-0.2158,0.4478,1.0691,-3.4866,-3.2272,47.5922
1,throwing,-0.2161,0.4490,1.0647,-3.4637,-3.3035,48.2178
1,throwing,-0.2112,0.4512,1.0654,-3.4943,-3.4866,48.5840
1,throwing,-0.2156,0.4539,1.0642,-3.4256,-3.7079,49.0036
1,throwing,-0.2168,0.4521,1.0728,-3.4485,-3.7460,49.4690
1,throwing,-0.2185,0.4531,1.0754,-3.3264,-3.7537,49.9725
1,throwing,-0.2104,0.4553,1.0715,-3.2654,-3.9291,50.3769
1,throwing,-0.2119,0.4536,1.0627,-3.2272,-4.1351,50.9033
1,throwing,-0.2126,0.4548,1.0659,-3.1509,-4.3106,51.4603
1,throwing,-0.2102,0.4583,1.0688,-2.9373,-4.6310,51.8723
1,throwing,-0.2119,0.4604,1.0630,-2.9373,-4.7989,52.1774
1,throwing,-0.2095,0.4585,1.0598,-2.8305,-4.9820,52.7496
1,throwing,-0.2109,0.4658,1.0515,-2.7695,-5.0201,53.3142
1,throwing,-0.2217,0.4658,1.0537,-2.7466,-5.0430,53.8330
1,throwing,-0.2188,0.4666,1.0469,-2.7618,-4.9438,54.2831
1,throwing,-0.2158,0.4617,1.0522,-2.5253,-5.1270,54.7333
1,throwing,-0.2100,0.4648,1.0493,-2.5482,-5.3177,55.1682
1,throwing,-0.2134,0.4675,1.0547,-2.4338,-5.3940,55.7861
1,throwing,-0.2083,0.4700,1.0527,-2.2583,-5.3482,56.3126
1,throwing,-0.2097,0.4712,1.0481,-2.2736,-5.1956,56.9458
1,throwing,-0.2124,0.4727,1.0466,-1.9989,-5.0278,57.4951
1,throwing,-0.2097,0.4763,1.0437,-1.7319,-4.9133,58.0444
1,throwing,-0.2080,0.4734,1.0457,-1.4496,-4.7989,58.6166
1,throwing,-0.2053,0.4741,1.0483,-1.4267,-4.6997,59.1660
1,throwing,-0.2139,0.4736,1.0464,-1.2817,-4.7150,59.8831
1,throwing,-0.2168,0.4724,1.0447,-0.9995,-4.7760,60.5774
1,throwing,-0.2180,0.4783,1.0491,-0.7324,-4.8065,61.2183
1,throwing,-0.2156,0.4768,1.0527,-0.5646,-4.6768,61.7981
1,throwing,-0.2188,0.4746,1.0486,-0.4501,-4.8370,62.5000
1,throwing,-0.2141,0.4783,1.0579,-0.3357,-5.0278,63.2095
1,throwing,-0.2239,0.4697,1.0557,-0.1221,-5.3101,64.0564
1,throwing,-0.2197,0.4697,1.0525,-0.1907,-5.7678,64.9948
1,throwing,-0.2200,0.4663,1.0571,-0.1984,-6.1798,65.4449
1,throwing,-0.2200,0.4639,1.0540,-0.1450,-6.5689,65.9485
1,throwing,-0.2144,0.4604,1.0547,-0.2365,-7.0724,66.5665
1,throwing,-0.2183,0.4561,1.0537,-0.3967,-7.5989,67.2150
1,throwing,-0.2136,0.4539,1.0503,-0.4883,-7.9651,67.7643
1,throwing,-0.2078,0.4492,1.0427,-0.4654,-8.1711,68.2373
1,throwing,-0.2061,0.4395,1.0317,-0.4425,-8.0261,68.7714
1,throwing,-0.2009,0.4355,1.0378,-0.5798,-7.9422,69.0460
1,throwing,-0.2012,0.4375,1.0383,-0.7629,-7.9422,69.4580
1,throwing,-0.1934,0.4407,1.0286,-0.8850,-7.7209,69.8471
1,throwing,-0.1868,0.4326,1.0173,-0.8163,-7.4921,70.3735
1,throwing,-0.1797,0.4316,1.0146,-0.8469,-6.9733,70.9152
1,throwing,-0.1716,0.4358,1.0137,-0.9155,-6.3934,71.4798
1,throwing,-0.1777,0.4277,1.0115,-0.9460,-5.9204,71.7773
1,throwing,-0.1694,0.4304,1.0076,-0.8698,-5.3711,72.0596
1,throwing,-0.1702,0.4246,1.0103,-0.6638,-4.6005,72.4258
1,throwing,-0.1721,0.4185,0.9988,-0.5341,-3.9673,72.7844
1,throwing,-0.1726,0.4170,0.9976,-0.3204,-3.4637,73.2651
1,throwing,-0.1741,0.4185,0.9919,0.1831,-2.9221,73.7000
1,throwing,-0.1704,0.4211,0.9944,0.5493,-2.4109,74.1501
1,throwing,-0.1719,0.4185,1.0029,0.7019,-2.1362,74.6613
1,throwing,-0.1809,0.4219,1.0017,0.7019,-1.9226,75.0275
1,throwing,-0.1785,0.4180,1.0046,0.7553,-1.8845,75.2869
1,throwing,-0.1816,0.4163,1.0117,0.9155,-1.9531,75.6226
1,throwing,-0.1838,0.4106,1.0134,0.9232,-2.0065,76.3397
1,throwing,-0.1851,0.4126,1.0107,1.0910,-1.9608,76.9424
1,throwing,-0.1843,0.4221,1.0090,1.0910,-1.7853,77.1866
1,throwing,-0.1860,0.4170,1.0156,1.0605,-1.5335,77.4765
1,throwing,-0.1763,0.4207,1.0088,0.9766,-1.3733,77.9724
1,throwing,-0.1785,0.4246,1.0110,1.0529,-1.0529,78.6057
1,throwing,-0.1790,0.4250,1.0142,1.0834,-0.7477,79.2694
1,throwing,-0.1729,0.4290,1.0127,1.1215,-0.1602,79.9408
1,throwing,-0.1755,0.4373,1.0203,1.1826,0.4196,80.4138
1,throwing,-0.1729,0.4385,1.0242,1.2131,1.0681,81.0242
1,throwing,-0.1750,0.4480,1.0266,1.3504,1.7776,81.6040
1,throwing,-0.1760,0.4475,1.0339,1.5030,2.4948,82.1533
1,throwing,-0.1772,0.4512,1.0427,1.4648,3.2425,82.7408
1,throwing,-0.1836,0.4539,1.0481,1.4725,3.4943,83.3435
1,throwing,-0.1794,0.4553,1.0544,1.4114,3.6697,84.1370
1,throwing,-0.1846,0.4629,1.0686,1.4496,3.9749,84.7473
1,throwing,-0.1899,0.4661,1.0784,1.4343,4.0741,85.5331
1,throwing,-0.1965,0.4688,1.0833,1.3504,3.7994,86.2808
1,throwing,-0.1973,0.4722,1.0911,1.1826,3.5019,86.9293
1,throwing,-0.1956,0.4709,1.1008,1.2054,3.2425,87.6312
1,throwing,-0.2004,0.4675,1.1157,1.5335,2.8152,88.4094
1,throwing,-0.2043,0.4663,1.1218,1.7319,2.3956,89.3173
1,throwing,-0.2070,0.4714,1.1250,1.8921,2.2049,90.1718
1,throwing,-0.2051,0.4724,1.1248,1.8997,1.9608,90.7745
1,throwing,-0.2090,0.4766,1.1309,2.1057,1.9379,91.6595
1,throwing,-0.2124,0.4739,1.1287,2.4643,1.8387,92.6666
1,throwing,-0.2146,0.4771,1.1245,2.6016,1.6098,93.5059
1,throwing,-0.2119,0.4788,1.1296,2.7390,1.3504,94.3832
1,throwing,-0.2131,0.4797,1.1362,2.8000,1.0757,95.2148
1,throwing,-0.2092,0.4797,1.1392,3.1586,0.3815,96.0693
1,throwing,-0.2114,0.4758,1.1487,3.3951,-0.2365,97.0001
1,throwing,-0.2124,0.4744,1.1604,3.5477,-1.0147,97.9919
1,throwing,-0.2231,0.4751,1.1619,3.7155,-1.9455,98.8693
1,throwing,-0.2202,0.4722,1.1675,3.7994,-2.8687,99.7086
1,throwing,-0.2217,0.4700,1.1724,3.8910,-3.8300,100.4105
1,throwing,-0.2219,0.4666,1.1816,3.9978,-4.8828,101.2650
1,throwing,-0.2178,0.4656,1.1953,4.2572,-5.8899,102.1500
1,throwing,-0.2129,0.4675,1.1987,4.3411,-6.9809,103.0197
1,throwing,-0.2185,0.4639,1.2048,4.4098,-7.9041,103.8513
1,throwing,-0.2192,0.4617,1.2012,4.6005,-8.7814,104.5532
1,throwing,-0.2180,0.4612,1.2034,4.7302,-9.8495,105.2399
1,throwing,-0.2104,0.4678,1.2012,4.8141,-10.7117,105.9875
1,throwing,-0.2136,0.4653,1.2046,4.7684,-11.5051,106.8115
1,throwing,-0.2017,0.4614,1.1985,4.7226,-12.3825,107.5974
1,throwing,-0.1963,0.4666,1.1978,4.7302,-13.4048,108.4290
1,throwing,-0.2026,0.4592,1.1904,4.8218,-14.5340,109.1003
1,throwing,-0.2000,0.4595,1.2021,4.7989,-15.3122,109.7946
1,throwing,-0.2019,0.4624,1.2141,4.6844,-16.1972,110.5499
1,throwing,-0.1980,0.4619,1.2124,4.5471,-17.1356,111.1984
1,throwing,-0.1992,0.4546,1.1982,4.4098,-18.2037,111.9690
1,throwing,-0.1943,0.4519,1.2078,4.2648,-19.2032,112.6556
1,throwing,-0.1912,0.4526,1.2092,4.1809,-20.0119,113.3957
1,throwing,-0.1909,0.4517,1.2061,3.9520,-20.7901,113.9603
1,throwing,-0.1848,0.4453,1.2085,3.5934,-21.5302,114.5859
1,throwing,-0.1821,0.4438,1.2097,3.4332,-22.2015,115.4022
1,throwing,-0.1812,0.4417,1.2109,3.0365,-22.7585,116.2720
1,throwing,-0.1814,0.4351,1.2024,2.6169,-23.2391,116.9739
1,throwing,-0.1670,0.4277,1.2029,2.3041,-24.1394,117.6605
1,throwing,-0.1714,0.4246,1.1995,1.9760,-24.8032,118.3014
1,throwing,-0.1660,0.4216,1.2058,1.6327,-24.9939,119.1788
1,throwing,-0.1543,0.4121,1.1982,1.3123,-25.4440,119.9417
1,throwing,-0.1482,0.4026,1.1868,1.0910,-26.0086,120.6131
1,throwing,-0.1436,0.4045,1.1790,1.0300,-26.6724,121.3684
1,throwing,-0.1453,0.4006,1.1760,1.1826,-27.4506,122.0398
1,throwing,-0.1377,0.3899,1.1763,1.3504,-28.1982,122.5739
1,throwing,-0.1335,0.3887,1.1729,1.5106,-28.9688,122.9401
1,throwing,-0.1355,0.3760,1.1726,1.5869,-29.5334,123.3139
1,throwing,-0.1345,0.3716,1.1687,1.7319,-30.3650,123.8708
1,throwing,-0.1299,0.3618,1.1616,1.8616,-31.2500,124.4507
1,throwing,-0.1226,0.3564,1.1560,1.8768,-31.6391,124.6948
1,throwing,-0.1182,0.3574,1.1450,1.8234,-31.9672,124.9466
1,throwing,-0.1077,0.3508,1.1384,2.0065,-32.3334,125.2060
1,throwing,-0.1069,0.3428,1.1409,2.0065,-32.6691,125.0916
1,throwing,-0.1072,0.3357,1.1328,2.2049,-32.9895,125.0381
1,throwing,-0.1064,0.3281,1.1172,2.2583,-32.8674,125.2518
1,throwing,-0.1003,0.3245,1.1113,2.4567,-32.7148,125.4196
1,throwing,-0.0991,0.3140,1.0964,2.8076,-32.6920,125.7629
1,throwing,-0.0876,0.3164,1.0818,3.4637,-32.8369,126.0605
1,throwing,-0.0859,0.3091,1.0837,4.0894,-33.1421,126.1749
1,throwing,-0.0886,0.3030,1.0835,4.7455,-33.3328,126.2207
1,throwing,-0.0854,0.2981,1.0752,5.3101,-33.8058,126.4114
1,throwing,-0.0789,0.2869,1.0605,5.8060,-34.2560,126.3351
1,throwing,-0.0701,0.2791,1.0610,6.4316,-34.3323,126.2970
1,throwing,-0.0591,0.2695,1.0444,7.1869,-34.4086,126.2894
1,throwing,-0.0442,0.2605,1.0435,7.8430,-34.6680,126.3351
1,throwing,-0.0376,0.2620,1.0447,8.3542,-34.6756,126.5717
1,throwing,-0.0330,0.2622,1.0483,8.8272,-34.5306,126.5717
1,throwing,-0.0239,0.2600,1.0425,9.2773,-34.3018,126.4191
1,throwing,-0.0161,0.2546,1.0396,9.7733,-34.1644,126.2970
1,throwing,-0.0129,0.2537,1.0371,10.3531,-33.8440,126.4191
1,throwing,-0.0132,0.2554,1.0337,10.8032,-33.6761,126.4420
1,throwing,-0.0061,0.2595,1.0403,11.0779,-33.4702,126.3351
1,throwing,0.0002,0.2534,1.0393,11.5891,-32.9819,126.2741
1,throwing,0.0078,0.2490,1.0381,11.9324,-32.7225,126.0834
1,throwing,0.0134,0.2512,1.0312,12.2986,-32.6385,125.8316
1,throwing,0.0107,0.2505,1.0334,12.7258,-32.4936,125.5875
1,throwing,0.0144,0.2537,1.0198,13.2294,-32.3715,125.5493
1,throwing,0.0129,0.2500,1.0178,13.6108,-31.9672,125.3510
1,throwing,0.0249,0.2554,1.0125,13.9923,-31.5704,125.2289
1,throwing,0.0186,0.2534,1.0107,14.2822,-31.0059,125.1373
1,throwing,0.0188,0.2520,1.0137,14.8544,-30.6625,125.4196
1,throwing,0.0168,0.2607,1.0151,15.3656,-30.4413,125.7401
1,throwing,0.0173,0.2654,1.0215,15.7852,-30.3040,125.8621
1,throwing,0.0139,0.2644,1.0344,16.0522,-30.3421,125.6561
1,throwing,0.0127,0.2639,1.0396,15.8615,-30.7465,125.3967
1,throwing,0.0190,0.2527,1.0369,15.3122,-31.0669,125.0610
1,throwing,0.0312,0.2480,1.0312,15.2740,-31.3263,124.8016
1,throwing,0.0371,0.2478,1.0388,15.1215,-31.6162,124.3744
1,throwing,0.0415,0.2449,1.0452,14.6790,-31.6086,124.1302
1,throwing,0.0474,0.2449,1.0378,14.1983,-31.5399,124.0005
1,throwing,0.0474,0.2441,1.0466,13.9618,-31.5475,123.9853
1,throwing,0.0515,0.2480,1.0491,13.7939,-31.3492,124.0616
1,throwing,0.0637,0.2512,1.0442,13.4201,-31.0364,124.1531
1,throwing,0.0603,0.2498,1.0383,12.8403,-30.7770,123.8174
1,throwing,0.0657,0.2449,1.0437,12.1384,-30.6320,123.4512
1,throwing,0.0637,0.2432,1.0405,11.3754,-30.3726,123.1461
1,throwing,0.0603,0.2480,1.0454,10.8795,-29.9759,123.1689
1,throwing,0.0574,0.2522,1.0444,10.4065,-29.4876,123.1842
1,throwing,0.0552,0.2612,1.0483,9.9487,-29.0985,123.1613
1,throwing,0.0601,0.2646,1.0442,9.3384,-28.8620,123.1613
1,throwing,0.0703,0.2654,1.0483,8.8425,-28.7704,122.9858
1,throwing,0.0754,0.2688,1.0552,8.6517,-28.5645,122.8638
1,throwing,0.0811,0.2668,1.0535,8.5068,-28.5416,122.5281
1,throwing,0.1011,0.2764,1.0586,8.2397,-28.4195,122.0703
1,throwing,0.1060,0.2795,1.0640,8.0719,-28.3203,121.6812
1,throwing,0.1099,0.2747,1.0676,7.9880,-28.2745,121.4600
1,throwing,0.1079,0.2837,1.0623,7.5912,-28.6255,121.2921
1,throwing,0.1062,0.2876,1.0691,6.8893,-29.1290,120.8801
1,throwing,0.1174,0.2837,1.0637,6.2943,-29.4647,120.5673
1,throwing,0.1128,0.2878,1.0581,5.9204,-29.7318,120.6665
1,throwing,0.1052,0.2979,1.0613,5.4855,-29.9835,120.8496
1,throwing,0.1033,0.2966,1.0586,5.2490,-30.1285,120.8496
1,throwing,0.1050,0.2903,1.0483,4.8370,-30.4108,120.9488
1,throwing,0.0996,0.2864,1.0332,4.2114,-30.4718,120.9412
1,throwing,0.0989,0.2756,1.0212,3.5858,-30.4489,120.7809
1,throwing,0.1025,0.2693,1.0095,2.9526,-30.2200,120.7275
1,throwing,0.1084,0.2678,0.9951,2.6398,-29.7775,120.6512
1,throwing,0.1116,0.2656,0.9792,2.2812,-28.9536,120.5139
1,throwing,0.1160,0.2651,0.9666,1.8234,-28.1143,120.4300
1,throwing,0.1255,0.2654,0.9565,1.4038,-27.1683,120.3232
1,throwing,0.1348,0.2666,0.9592,1.1215,-26.0925,120.3690
1,throwing,0.1414,0.2637,0.9517,0.8926,-25.0778,120.3537
1,throwing,0.1411,0.2664,0.9390,0.6561,-24.1776,120.2698
1,throwing,0.1416,0.2703,0.9294,0.4501,-22.9645,120.0409
1,throwing,0.1450,0.2678,0.9314,0.2975,-21.7819,119.8425
1,throwing,0.1396,0.2693,0.9236,0.0076,-20.7291,119.7510
1,throwing,0.1404,0.2664,0.9226,-0.1526,-19.6991,119.7128
1,throwing,0.1355,0.2703,0.9177,-0.2213,-18.5928,119.7662
1,throwing,0.1428,0.2681,0.9124,-0.3052,-17.5400,119.7586
1,throwing,0.1387,0.2759,0.9092,-0.3662,-16.4413,119.8502
1,throwing,0.1362,0.2800,0.9099,-0.5417,-15.2740,119.8730
1,throwing,0.1328,0.2830,0.9070,-0.5035,-14.1373,120.0943
1,throwing,0.1321,0.2913,0.9004,-0.5035,-13.1073,120.2087
1,throwing,0.1362,0.2893,0.8977,-0.4425,-12.1460,120.3842
1,throwing,0.1357,0.2910,0.8979,-0.4501,-11.0855,120.5978
1,throwing,0.1340,0.3000,0.8867,-0.5341,-10.0479,120.9488
1,throwing,0.1301,0.3069,0.8784,-0.5569,-9.0332,121.1624
1,throwing,0.1343,0.3127,0.8853,-0.4349,-7.9880,121.3989
1,throwing,0.1367,0.3135,0.8760,-0.5188,-6.6681,121.7194
1,throwing,0.1255,0.3137,0.8721,-1.1063,-5.3558,121.8948
1,throwing,0.1257,0.3132,0.8774,-1.8616,-3.9749,122.2382
1,throwing,0.1411,0.3169,0.8760,-2.3727,-2.6321,122.7798
1,throwing,0.1445,0.3228,0.8667,-2.2430,-1.2436,123.2605
1,throwing,0.1433,0.3140,0.8596,-1.8158,-0.1068,123.5657
1,throwing,0.1313,0.2971,0.8650,-1.3351,0.8240,123.5046
1,throwing,0.1196,0.2847,0.8765,-0.6943,1.3885,123.2834
1,throwing,0.1101,0.2729,0.8862,-0.1068,1.5030,123.1766
1,throwing,0.1045,0.2610,0.8921,0.3891,1.7090,123.2681
1,throwing,0.1003,0.2551,0.9070,0.7782,2.0905,123.3139
1,throwing,0.1028,0.2542,0.9236,0.5341,2.5101,123.3063
1,throwing,0.1021,0.2578,0.9326,-0.1144,2.9678,123.3749
1,throwing,0.1096,0.2625,0.9429,-0.8392,3.7003,123.6725
1,throwing,0.1179,0.2661,0.9507,-1.4954,4.3640,124.0845
1,throwing,0.1282,0.2732,0.9739,-2.0218,4.8752,124.4736
1,throwing,0.1326,0.2798,0.9919,-2.5330,5.1270,124.9924
1,throwing,0.1360,0.2815,1.0139,-3.2578,5.1270,125.4120
1,throwing,0.1396,0.2874,1.0330,-3.8757,5.1117,125.5951
1,throwing,0.1472,0.2825,1.0493,-4.5471,4.8904,125.4959
1,throwing,0.1450,0.2751,1.0615,-5.0125,4.6616,125.2518
1,throwing,0.1460,0.2656,1.0657,-5.3864,4.2267,125.3510
1,throwing,0.1445,0.2576,1.0784,-5.7602,3.5553,125.2670
